时间,ut,dn,i,心率,低压,高压,前面积,后面积,RR,step,acc_x,acc_z,acc_y
1663828639,1663833364,80,530,91,74,133,1047,3506,648,6044,-5021,2602,5934
1663828640,1663833364,80,530,91,74,133,1077,3604,650,6044,-4896,2706,5829
1663828641,1663833364,80,530,91,74,133,819,2732,650,6044,-5119,2867,5835
1663828642,1663833364,80,530,91,74,133,825,2719,650,6044,-5033,2663,5866
1663828643,1663833364,80,530,91,74,133,833,2782,680,6044,-5097,2661,5931
1663828644,1663833364,80,530,91,74,133,806,2685,680,6044,-4850,2780,6091
1663828645,1663833365,80,531,91,74,133,924,3095,698,6044,-4830,2689,6039
1663828646,1663833365,80,531,91,74,133,907,2954,694,6044,-4794,2769,5996
1663828647,1663833365,80,531,91,74,133,864,2821,694,6044,-4870,2784,5902
1663828648,1663833365,80,531,90,74,133,903,3011,682,6044,-5135,2575,5915
1663828649,1663833365,80,531,90,74,133,903,3004,682,6044,-4813,2718,6137
1663828650,1663833365,80,531,89,74,133,947,3206,726,6044,-465,831,8201
1663828651,1663833365,80,531,87,74,133,1573,5242,730,6044,-489,2126,7929
1663828652,1663833365,80,531,87,74,133,1562,5230,730,6044,-536,1902,8093
1663828653,1663833365,80,531,87,74,133,1462,4877,682,6044,-2245,414,8061
1663828654,1663833365,80,531,87,74,133,1449,4864,682,6044,-4341,2482,6675
1663828655,1663833365,80,531,87,75,134,954,3154,683,6044,-4234,2208,6583
1663828656,1663833365,80,531,87,75,134,955,3149,683,6044,-4100,2303,6533
1663828657,1663833365,80,531,87,75,134,1087,3663,683,6044,-4390,2409,6707
1663828658,1663833365,80,531,87,75,134,1090,3713,683,6044,-4422,2329,6404
1663828659,1663833365,80,531,87,75,134,1124,3766,683,6044,-4376,2452,6471
1663828660,1663833365,80,531,87,75,134,1148,3897,685,6044,-4139,2441,6518
1663828661,1663833365,80,531,87,74,133,1423,4788,685,6044,-4241,2839,6428
1663828662,1663833365,80,531,87,74,133,1466,4933,685,6044,-4337,2746,6117
1663828663,1663833365,80,531,86,74,133,1514,5132,714,6044,-4135,2905,6314
1663828664,1663833365,80,531,85,74,133,1466,4952,692,6044,-4425,2800,6312
1663828665,1663833365,80,531,85,74,133,1491,4986,692,6044,-4320,2697,6347
1663828666,1663833365,80,531,85,74,133,1549,5179,722,6044,-4340,2900,6233
1663828667,1663833365,80,531,85,74,133,1535,5170,722,6044,-4462,2787,6253
1663828668,1663833365,80,531,85,74,133,1501,5079,744,6044,-4606,2960,6116
1663828669,1663833365,80,531,83,74,133,1135,3742,762,6044,-4612,2827,6106
1663828670,1663833365,80,531,83,74,133,1278,4264,762,6044,-4455,2975,6062
1663828671,1663833365,80,531,83,74,133,1628,5450,763,6044,-4701,2774,6096
1663828672,1663833365,80,531,83,74,133,1627,5460,763,6044,-4725,2739,6072
1663828673,1663833365,80,531,83,74,133,1632,5486,764,6044,-4672,2917,5957
1663828674,1663833365,80,531,83,74,133,1517,4993,702,6044,-4738,2743,6025
1663828675,1663833365,80,531,83,74,133,1515,5030,702,6044,-4757,2859,6096
1663828676,1663833365,80,531,82,74,133,2167,7257,814,6044,-4823,2943,5876
1663828677,1663833365,80,531,82,74,133,1556,5209,814,6044,-4749,2834,5909
1663828678,1663833365,80,531,82,74,133,1636,5465,814,6044,-4865,2969,5977
1663828679,1663833365,80,531,82,74,133,1878,6262,814,6044,-4946,2883,5915
1663828680,1663833365,80,531,82,74,133,1953,6562,814,6044,-4784,2776,5880
1663828681,1663833365,80,531,82,74,133,1677,5619,702,6044,-4827,2865,5842
1663828682,1663833365,80,531,82,74,133,1627,5511,702,6044,-4850,2927,5756
1663828683,1663833365,80,531,83,74,132,1512,5020,662,6044,-4860,2742,5746
1663828684,1663833365,80,531,83,74,132,1747,5812,770,6044,-4910,2946,5810
1663828685,1663833365,80,531,83,74,132,1818,6118,770,6044,-4897,2914,5819
1663828686,1663833365,80,531,83,74,132,1878,6347,802,6044,-4831,3014,5931
1663828687,1663833365,80,531,83,74,132,1891,6385,802,6044,-4827,2977,5851
1663828688,1663833365,80,531,82,74,132,2023,6764,768,6044,-4965,2979,5828
1663828689,1663833365,80,531,81,74,133,2041,6823,764,6044,-4930,2970,5829
1663828690,1663833365,80,531,81,74,133,2028,6841,764,6044,-4965,2861,5816
1663828691,1663833365,80,531,81,74,132,1911,6453,732,6044,-4891,3096,5810
1663828692,1663833365,80,531,80,74,132,1976,6624,748,6044,-4995,2923,5933
1663828693,1663833365,80,531,80,74,132,1646,5512,748,6044,-4857,2828,5724
1663828694,1663833365,80,531,79,74,132,1307,4347,756,6044,-4855,2944,5897
1663828695,1663833365,80,531,79,74,132,1405,4746,756,6044,-4957,2953,5975
1663828696,1663833365,80,531,79,74,132,1487,4987,756,6044,-4868,2970,5827
1663828697,1663833365,80,531,79,74,132,1843,6205,759,6044,-2572,1364,6133
1663828698,1663833365,80,531,79,74,132,1798,6036,759,6044,-809,1240,8306
1663828699,1663833365,80,531,79,74,132,2002,6734,762,6044,-969,871,8147
1663828700,1663833365,80,531,79,74,132,1999,6732,762,6044,-976,1064,8124
1663828701,1663833365,80,531,79,74,132,1426,4757,702,6044,-943,1042,8330
1663828702,1663833365,80,531,79,74,132,1776,5937,696,6044,-1186,1127,8293
1663828703,1663833365,80,531,79,74,132,1762,5924,696,6044,-1011,978,8228
1663828704,1663833365,80,531,79,74,132,1760,5899,696,6044,-1078,1189,8147
1663828705,1663833365,80,531,79,74,132,1414,4749,696,6044,-899,1783,8767
1663828706,1663833365,80,531,79,74,132,1753,5900,700,6044,-4153,1764,6069
1663828707,1663833365,80,531,79,74,133,1795,5967,702,6044,-4336,2632,6403
1663828708,1663833365,80,531,79,74,133,1777,5962,702,6044,-4293,2344,6771
1663828709,1663833365,80,531,79,74,133,1799,5992,706,6044,-4246,2432,6661
1663828710,1663833365,80,531,79,74,133,1805,6000,707,6044,-4321,2385,6201
1663828711,1663833365,80,531,79,74,133,1807,5998,707,6044,-4239,2382,6489
1663828712,1663833365,80,531,80,74,133,1967,6600,776,6044,-3900,2835,6491
1663828713,1663833365,80,531,80,74,133,1970,6589,776,6044,-4327,2733,6241
1663828714,1663833365,80,531,81,74,133,1741,5840,690,6044,-4433,2878,6122
1663828715,1663833365,80,531,83,74,133,1675,5605,694,6044,-4517,2795,6211
1663828716,1663833365,80,531,83,74,133,1662,5580,694,6044,-4319,3013,6138
1663828717,1663833365,80,531,84,74,133,1492,5024,678,6044,-4553,2920,6218
1663828718,1663833365,80,531,84,74,133,1611,5418,678,6044,-4467,2954,6124
1663828719,1663833365,80,531,85,74,133,1605,5392,786,6044,-4540,3008,6206
1663828720,1663833365,80,531,84,74,134,1406,4642,664,6044,-4468,2911,6180
1663828721,1663833365,80,531,84,74,134,1253,4191,664,6044,-4559,3204,5928
1663828722,1663833365,80,531,86,74,134,1441,4849,766,6044,-4586,3245,5778
1663828723,1663833365,80,531,86,74,134,1563,5297,766,6044,-4594,3250,5950
1663828724,1663833365,80,531,84,74,134,1553,5250,762,6044,-4546,3258,5933
1663828725,1663833366,80,532,82,74,134,1532,5129,740,6044,-4555,3269,5803
1663828726,1663833366,80,532,82,74,134,1527,5108,740,6044,-4636,3246,5801
1663828727,1663833366,80,532,81,74,132,1323,4451,666,6044,-4602,3255,5789
1663828728,1663833366,80,532,83,74,132,1356,4585,684,6044,-4680,3307,5845
1663828729,1663833366,80,532,83,74,132,1382,4577,684,6044,-4658,3285,5839
1663828730,1663833366,80,532,81,74,132,1606,5371,774,6044,-4607,3314,5739
1663828731,1663833366,80,532,81,74,132,1587,5268,774,6044,-4574,3304,5803
1663828732,1663833366,80,532,79,74,133,1576,5290,822,6044,-4777,3410,5696
1663828733,1663833366,80,532,79,74,132,1546,5190,814,6044,-4797,3242,5739
1663828734,1663833366,80,532,79,74,132,1501,4948,814,6044,-4792,3280,5765
1663828735,1663833366,80,532,79,73,131,1588,5281,876,6044,-4634,3114,5726
1663828736,1663833366,80,532,79,73,131,1566,5238,876,6044,-4620,3333,5631
1663828737,1663833366,80,532,78,72,128,1377,4607,772,6044,-4804,3232,5788
1663828738,1663833366,80,532,77,72,127,1398,4749,830,6044,-4721,3163,5631
1663828739,1663833366,80,532,77,72,127,1438,4747,830,6044,-4884,3390,5690
1663828740,1663833366,80,532,74,72,126,1392,4670,816,6044,-4746,3351,5825
1663828741,1663833366,80,532,74,72,126,1508,5050,816,6044,-4747,3380,5760
1663828742,1663833366,80,532,74,72,126,1549,5248,816,6044,-4672,3399,5807
1663828743,1663833366,80,532,72,72,126,1756,5840,910,6044,-4651,3444,5581
1663828744,1663833366,80,532,72,72,126,1747,5820,910,6044,-4640,3565,5655
1663828745,1663833366,80,532,73,72,126,1398,4695,748,6044,-4661,3408,5827
1663828746,1663833366,80,532,74,72,126,1693,5726,890,6044,-4663,3283,5795
1663828747,1663833366,80,532,74,72,126,1550,5242,890,6044,-4682,3382,5723
1663828748,1663833366,80,532,73,72,125,1409,4700,830,6044,-4746,3395,5676
1663828749,1663833366,80,532,73,72,125,1328,4429,830,6044,-4725,3257,5612
1663828750,1663833366,80,532,73,72,126,1303,4401,810,6044,-4676,3476,5766
1663828751,1663833366,80,532,73,72,126,1306,4405,814,6044,-4606,3492,5574
1663828752,1663833366,80,532,73,72,126,1333,4445,814,6044,-4680,3532,5482
1663828753,1663833366,80,532,73,73,128,1352,4550,815,6044,-4580,3495,5710
1663828754,1663833366,80,532,73,73,128,1438,4790,815,6044,-4670,3327,5565
1663828755,1663833366,80,532,73,73,129,1510,5105,816,6044,-4692,3473,5571
1663828756,1663833366,80,532,72,73,130,1613,5453,872,6044,-4658,3633,5706
1663828757,1663833366,80,532,72,73,130,1538,5145,872,6044,-4668,3447,5713
1663828758,1663833366,80,532,71,73,129,1439,4828,876,6044,-4633,3427,5467
1663828759,1663833366,80,532,71,73,129,1423,4783,876,6044,-4571,3561,5651
1663828760,1663833366,80,532,71,73,129,1278,4304,786,6044,-4663,3503,5594
1663828761,1663833366,80,532,71,73,129,1286,4286,784,6044,-4714,3145,5792
1663828762,1663833366,80,532,71,73,129,1216,4042,784,6044,-4757,3173,5708
1663828763,1663833366,80,532,71,73,130,1262,4213,784,6044,-4462,3052,5757
1663828764,1663833366,80,532,72,73,130,1287,4307,780,6044,-4781,3287,5885
1663828765,1663833366,80,532,72,73,130,1330,4469,780,6044,-4745,3362,5672
1663828766,1663833366,80,532,73,73,130,1641,5428,836,6044,-4769,3443,5489
1663828767,1663833366,80,532,73,73,130,1637,5425,836,6044,-4848,3420,5567
1663828768,1663833366,80,532,73,73,130,1569,5260,790,6044,-4913,3440,5375
1663828769,1663833366,80,532,74,73,129,1676,5603,846,6044,-4706,3360,5470
1663828770,1663833366,80,532,74,73,129,1686,5699,846,6044,-4857,3372,5585
1663828771,1663833366,80,532,74,73,128,1656,5494,830,6044,-4763,3431,5503
1663828772,1663833366,80,532,74,73,128,1643,5507,830,6044,-4928,3490,5476
1663828773,1663833366,80,532,74,73,128,1579,5273,796,6044,-4756,3363,5439
1663828774,1663833366,80,532,74,73,129,1494,5020,748,6044,-4858,3425,5415
1663828775,1663833366,80,532,74,73,129,1522,5090,748,6044,-4855,3467,5459
1663828776,1663833366,80,532,74,73,129,1608,5406,798,6044,-4878,3352,5506
1663828777,1663833366,80,532,74,73,129,1601,5396,798,6044,-4987,3451,5437
1663828778,1663833366,80,532,74,73,129,1603,5394,800,6044,-4757,3444,5495
1663828779,1663833366,80,532,74,73,129,2004,6734,844,6044,-4713,3317,5463
1663828780,1663833366,80,532,74,73,129,1992,6622,844,6044,-4848,3387,5601
1663828781,1663833366,80,532,74,73,129,1957,6596,844,6044,-4931,3351,5521
1663828782,1663833366,80,532,74,73,129,2116,7135,844,6044,-4878,3468,5553
1663828783,1663833366,80,532,74,73,129,2112,7138,846,6044,-4865,3421,5618
1663828784,1663833366,80,532,74,73,129,1990,6724,800,6044,-4854,3462,5459
1663828785,1663833366,80,532,74,73,129,1956,6558,800,6044,-4766,3515,5482
1663828786,1663833366,80,532,75,72,128,1842,6168,744,6044,-4888,3424,5512
1663828787,1663833366,80,532,75,72,128,1704,5736,744,6044,-4828,3519,5585
1663828788,1663833366,80,532,78,72,126,1678,5673,752,6044,-4945,3492,5553
1663828789,1663833366,80,532,78,72,125,1312,4343,708,6044,-4927,3511,5621
1663828790,1663833366,80,532,78,72,125,1538,5136,708,6044,-4941,3429,5652
1663828791,1663833366,80,532,79,72,125,1776,5909,750,6044,-4785,3387,5644
1663828792,1663833366,80,532,79,72,125,1764,5923,750,6044,-4797,3351,5545
1663828793,1663833366,80,532,80,72,125,1356,4552,782,6044,-4905,3323,5380
1663828794,1663833366,80,532,80,72,126,1612,5320,802,6044,-4926,3286,5500
1663828795,1663833366,80,532,80,72,126,1648,5486,802,6044,-4737,3380,5506
1663828796,1663833366,80,532,80,72,126,1647,5456,802,6044,-4843,3355,5460
1663828797,1663833366,80,532,80,72,126,1740,5823,805,6044,-4773,3239,5623
1663828798,1663833366,80,532,80,72,126,1769,6000,805,6044,-4909,3370,5496
1663828799,1663833366,80,532,80,72,126,1901,6338,805,6044,-4863,3447,5428
1663828800,1663833366,80,532,80,72,126,1924,6465,805,6044,-4781,3384,5366
1663828801,1663833366,80,532,79,72,126,1610,5396,708,6044,-4979,3421,5513
1663828802,1663833366,80,532,80,72,126,1733,5868,730,6044,-4983,3272,5422
1663828803,1663833366,80,532,80,72,126,978,3213,730,6044,-4977,3401,5488
1663828804,1663833366,80,532,80,73,129,1722,5726,718,6044,-4963,3411,5380
1663828805,1663833367,80,533,80,73,129,1721,5788,718,6044,-4920,3428,5351
1663828806,1663833367,80,533,80,73,130,1819,6137,732,6044,-4995,3432,5413
1663828807,1663833367,80,533,81,73,131,1891,6382,744,6044,-5008,3347,5403
1663828808,1663833367,80,533,81,73,131,1916,6398,744,6044,-4932,3356,5304
1663828809,1663833367,80,533,82,73,130,1339,4465,734,6044,-4900,3347,5512
1663828810,1663833367,80,533,82,73,130,1694,5715,734,6044,-5079,3350,5495
1663828811,1663833367,80,533,82,73,129,1851,6250,762,6044,-4929,3363,5538
1663828812,1663833367,80,533,81,73,129,1806,6046,748,6044,-5011,3331,5493
1663828813,1663833367,80,533,81,73,129,1885,6316,748,6044,-5049,3650,5162
1663828814,1663833367,80,533,81,73,128,1829,6093,736,6044,-4928,3662,5326
1663828815,1663833367,80,533,81,73,128,1815,6123,736,6044,-4853,3640,5265
1663828816,1663833367,80,533,80,73,128,1781,6017,748,6044,-4762,3673,5388
1663828817,1663833367,80,533,80,73,128,1862,6227,752,6044,-4724,3619,5372
1663828818,1663833367,80,533,80,73,128,1859,6244,752,6044,-4797,3841,5181
1663828819,1663833367,80,533,80,73,128,1750,5867,708,6044,-4890,3687,5105
1663828820,1663833367,80,533,80,73,128,1748,5884,708,6044,-4926,3695,5401
1663828821,1663833367,80,533,82,73,128,1719,5741,692,6044,-5015,3697,5200
1663828822,1663833367,80,533,82,73,128,1662,5553,670,6044,-4887,3691,5054
1663828823,1663833367,80,533,82,73,128,1649,5540,670,6044,-4904,3734,5103
1663828824,1663833367,80,533,83,73,128,1818,6096,740,6044,-4999,3752,5215
1663828825,1663833367,80,533,84,73,128,2302,7750,694,6044,-4989,3781,5050
1663828826,1663833367,80,533,84,73,128,2323,7715,694,6044,-4998,3742,5059
1663828827,1663833367,80,533,84,73,128,2682,8941,804,6044,-5052,3848,5167
1663828828,1663833367,80,533,84,73,128,2668,8970,804,6044,-5092,3827,5126
1663828829,1663833367,80,533,82,73,130,2696,9032,786,6044,-4955,3637,5034
1663828830,1663833367,80,533,81,74,132,2667,9001,758,6044,-4963,3809,5110
1663828831,1663833367,80,533,81,74,132,2693,8986,758,6044,-5026,3607,5198
1663828832,1663833367,80,533,79,74,135,2934,9869,794,6044,-5008,3688,4823
1663828833,1663833367,80,533,79,74,135,2940,9853,794,6044,-4933,3671,5151
1663828834,1663833367,80,533,77,75,136,2955,9919,790,6044,-5095,3775,5163
1663828835,1663833367,80,533,77,75,136,2973,9990,788,6044,-5058,3623,5114
1663828836,1663833367,80,533,77,75,136,2551,8581,788,6044,-5070,3629,5077
1663828837,1663833367,80,533,76,75,136,2127,7167,724,6044,-5009,3656,5013
1663828838,1663833367,80,533,76,75,136,2230,7512,724,6044,-4917,3753,4971
1663828839,1663833367,80,533,76,75,136,2181,7358,724,6044,-5063,3742,5074
1663828840,1663833367,80,533,76,75,136,1451,4925,726,6044,-5106,3738,4917
1663828841,1663833367,80,533,76,75,136,1679,5635,726,6044,-5094,3719,5064
1663828842,1663833367,80,533,76,75,135,1724,5802,728,6044,-5154,3739,4998
1663828843,1663833367,80,533,76,75,135,1723,5841,728,6044,-5124,3733,4999
1663828844,1663833367,80,533,76,75,135,1830,6183,774,6044,-5066,3743,5100
1663828845,1663833367,80,533,77,74,135,1593,5332,704,6044,-5057,3671,5134
1663828846,1663833367,80,533,77,74,135,1437,4803,704,6044,-5056,3673,5172
1663828847,1663833367,80,533,78,74,134,1450,4885,716,6044,-5022,3758,5228
1663828848,1663833367,80,533,78,74,134,1497,5061,716,6044,-5019,3504,5282
1663828849,1663833367,80,533,80,74,134,1488,4935,726,6044,-5162,3424,5118
1663828850,1663833367,80,533,80,74,134,1486,4991,727,6044,-5310,3460,5242
1663828851,1663833367,80,533,80,74,134,1547,5133,727,6044,-5139,3390,5156
1663828852,1663833367,80,533,80,74,134,1627,5463,772,6044,-5258,3457,5138
1663828853,1663833367,80,533,80,74,134,1623,5452,772,6044,-5152,3462,5131
1663828854,1663833367,80,533,82,74,134,1533,5048,708,6044,-5289,3364,5142
1663828855,1663833367,80,533,82,74,134,1720,5725,768,6044,-5100,3355,5266
1663828856,1663833367,80,533,82,74,134,1766,5903,768,6044,-5092,3365,5379
1663828857,1663833367,80,533,83,74,134,2000,6700,800,6044,-5176,3356,5212
1663828858,1663833367,80,533,82,74,133,2139,7255,864,6044,-5241,3354,5226
1663828859,1663833367,80,533,82,74,133,2181,7242,864,6044,-5158,3321,5197
1663828860,1663833367,80,533,81,74,132,1923,6462,780,6044,-5236,3355,5124
1663828861,1663833367,80,533,81,74,132,1924,6449,780,6044,-5150,3365,5179
1663828862,1663833367,80,533,81,74,132,1944,6443,782,6044,-5331,3400,5298
1663828863,1663833367,80,533,81,74,133,1365,4523,672,6044,-5202,3376,5271
1663828864,1663833367,80,533,81,74,133,1358,4502,672,6044,-5273,3390,5286
1663828865,1663833367,80,533,83,75,135,1473,4950,710,6044,-5163,3448,5243
1663828866,1663833367,80,533,83,75,135,1459,4929,710,6044,-5257,3309,5271
1663828867,1663833367,80,533,82,75,135,1289,4347,628,6044,-5197,3409,5201
1663828868,1663833367,80,533,82,75,135,1598,5336,768,6044,-4833,3378,5330
1663828869,1663833367,80,533,82,75,135,1452,4844,768,6044,-5053,3757,5051
1663828870,1663833367,80,533,82,74,134,1287,4338,642,6044,-5127,3798,4843
1663828871,1663833367,80,533,82,74,134,1299,4386,642,6044,-4893,3793,5134
1663828872,1663833367,80,533,83,74,132,1617,5410,762,6044,-5038,3764,5088
1663828873,1663833367,80,533,84,74,131,1445,4829,692,6044,-5115,3727,4890
1663828874,1663833367,80,533,84,74,131,1447,4809,692,6044,-5107,3763,5220
1663828875,1663833367,80,533,85,74,130,1492,5034,732,6044,-5081,3241,5466
1663828876,1663833367,80,533,85,74,130,1495,5010,732,6044,-5150,3038,6038
1663828877,1663833367,80,533,85,74,130,1501,5012,732,6044,-5239,3314,5282
1663828878,1663833367,80,533,85,74,130,1498,4997,732,6044,-5236,3265,5320
1663828879,1663833367,80,533,85,74,130,1495,5015,732,6044,-5252,3320,5199
1663828880,1663833367,80,533,85,74,131,1516,5081,734,6044,-5347,3367,4986
1663828881,1663833367,80,533,85,74,131,1525,5112,734,6044,-5114,3395,5160
1663828882,1663833367,80,533,85,74,131,1529,5099,734,6044,-5355,3422,5276
1663828883,1663833367,80,533,85,74,131,1478,4966,716,6044,-5431,3221,4997
1663828884,1663833367,80,533,85,74,131,1476,4944,716,6044,-5446,3233,4923
1663828885,1663833367,80,534,85,74,131,1433,4817,694,6044,-5075,3526,5181
1663828886,1663833367,80,534,86,74,131,824,2674,516,6044,-5341,3349,5048
1663828887,1663833367,80,534,86,74,131,821,2676,516,6044,-5343,3361,5003
1663828888,1663833367,80,534,87,74,131,1034,3454,662,6044,-5341,3275,5040
1663828889,1663833367,80,534,87,74,131,1035,3446,662,6044,-5350,3339,5082
1663828890,1663833367,80,534,87,74,131,1041,3518,674,6044,-5184,3424,5140
1663828891,1663833367,80,534,88,74,131,1009,3313,636,6044,-5317,3298,5292
1663828892,1663833367,80,534,88,74,131,997,3323,636,6044,-5267,3336,5153
1663828893,1663833367,80,534,89,74,131,1035,3439,660,6044,-5234,3332,5156
1663828894,1663833367,80,534,89,74,131,1102,3702,712,6044,-5303,3281,5163
1663828895,1663833367,80,534,89,74,131,1130,3765,712,6044,-5280,3314,5190
1663828896,1663833367,80,534,89,74,131,1086,3643,692,6044,-5250,3320,5184
1663828897,1663833367,80,534,89,74,131,1079,3635,692,6044,-5296,3453,5125
1663828898,1663833367,80,534,89,74,130,976,3270,636,6044,-5286,3311,5267
1663828899,1663833367,80,534,89,74,130,1099,3686,718,6044,-5212,3295,5149
1663828900,1663833367,80,534,89,74,130,1127,3704,718,6044,-5154,3474,5158
1663828901,1663833367,80,534,89,74,130,1094,3684,718,6044,-5204,3453,5183
1663828902,1663833367,80,534,89,74,130,1107,3717,718,6044,-5199,3298,5259
1663828903,1663833367,80,534,89,74,131,1118,3775,720,6044,-5392,3305,5616
1663828904,1663833367,80,534,88,74,130,1010,3414,664,6044,-4729,3933,5255
1663828905,1663833367,80,534,88,74,130,1033,3441,664,6044,-4847,3715,5069
